Music;Slow songs or fast songs;Dance;Folk;Country;Classical_music;Musical;Pop;Rock;Metal or Hardrock;Punk;Hiphop_Rap;Reggae_Ska;Swing_Jazz;Rock_n_roll;Alternative;Latino;Techno_Trance;Opera;Movies;Horror;Thriller;Comedy;Romantic;Sci-fi;War;Fantasy/Fairy tales;Animated;Documentary;Western;Action;History;Psychology;Politics;Mathematics;Physics;Internet;PC;Economy Management;Biology;Chemistry;Reading;Geography;Foreign languages;Medicine;Law;Cars;Art exhibitions;Religion;Countryside, outdoors;Dancing;Musical instruments;Writing;Passive sport;Active sport;Gardening;Celebrities;Shopping;Science and technology;Theatre;Fun with friends;Adrenaline sports;Pets;Flying;Storm;Darkness;Heights;Spiders;Snakes;Rats;Ageing;Dangerous dogs;Fear of public speaking;Smoking;Alcohol;Healthy eating;Daily events;Prioritising workload;Writing notes;Workaholism;Thinking ahead;Final judgement;Reliability;Keeping promises;Loss of interest;Friends versus money;Funniness;Fake;Criminal damage;Decision making;Elections;Self-criticism;Judgment calls;Hypochondria;Empathy;Eating to survive;Giving;Compassion to animals;Borrowed stuff;Loneliness;Cheating in school;Health;Changing the past;God;Dreams;Charity;Number of friends;Punctuality;Lying;Waiting;New environment;Mood swings;Appearence and gestures;Socializing;Achievements;Responding to a serious letter;Children;Assertiveness;Getting angry;Knowing the right people;Public speaking;Unpopularity;Life struggles;Happiness in life;Energy levels;Small - big dogs;Personality;Finding lost valuables;Getting up;Interests or hobbies;Parents' advice;Questionnaires or polls;Internet usage;Finances;Shopping centres;Branded clothing;Entertainment spending;Spending on looks;Spending on gadgets;Spending on healthy eating;Age;Height;Weight;Number of siblings;Number of children;Gender;Left - right handed;Marital status;Education;Only child;Village - town;House - block of flats
4;3;3;2;1;3;3;4;3;2;3;3;3;2;3;1;4;1;1;5;5;5;5;5;3;5;5;5;5;3;3;5;2;3;4;1;5;3;2;2;1;3;4;3;2;4;4;2;2;3;3;2;1;5;3;4;3;3;1;4;5;4;5;1;1;1;2;1;1;1;1;3;5;I do smoke;I only drink when offered;2;3;2;2;2;3;3;4;4;1;1;1;4;1;4;5;1;5;1;1;5;5;5;5;1;5;2;5;4;3;5;3;After time of meeting;Rarely;4;1;5;5;1;1;5;5;5;3;4;5;4;1;3;3;3;3;1;4;3;3;2;Several hours;2;2;2;2;4;1;2;28;164;77;1;0;female;right-handed;married;College;no;city;block of flats
5;1;5;5;5;5;5;5;5;1;1;1;5;1;5;1;5;1;5;5;1;3;5;5;1;1;5;5;5;1;3;3;5;3;3;3;5;1;3;3;3;5;3;3;3;3;3;3;3;5;1;1;1;3;3;5;5;5;5;5;5;1;5;1;3;3;5;1;5;5;1;5;3;I do smoke;I only drink when offered;3;1;5;5;3;5;1;5;5;1;5;5;1;1;5;5;1;1;1;3;1;5;5;5;1;5;3;5;5;3;3;5;Before time of meeting;Always when it suits me;5;5;1;5;5;1;1;5;5;1;5;5;5;5;5;5;1;5;5;5;5;5;1;Few minutes;5;5;5;1;5;1;5;49;162;54;0;2;female;right-handed;married;College;yes;town or village;house
5;5;3;3;3;5;5;3;3;2;2;2;3;3;3;3;4;3;5;5;3;3;5;3;3;3;3;3;5;3;5;5;5;5;5;5;5;5;5;5;3;3;4;3;5;5;4;5;3;5;4;3;2;5;5;5;5;5;4;4;4;3;5;5;3;3;5;5;5;5;3;5;2;I have tried;I only drink when offered;5;5;5;5;5;5;5;5;5;5;5;5;2;2;5;5;5;5;2;5;5;5;5;5;2;2;5;2;2;3;5;5;Before time of meeting;Only for the good of others;3;5;3;5;4;3;1;5;5;3;5;1;3;3;4;4;3;3;5;3;3;3;3;Several hours;3;5;3;3;3;3;3;50;158;70;4;2;female;right-handed;married;University (Masters);no;city;block of flats
3;3;3;3;2;2;4;4;3;1;1;1;1;2;3;3;4;2;3;4;3;4;5;4;1;2;3;3;3;2;2;3;4;2;3;2;4;3;2;4;3;3;2;2;4;4;2;2;2;3;3;2;2;2;2;2;2;3;3;4;4;2;3;4;3;3;5;3;4;5;3;5;1;I have tried;I only drink when offered;3;4;4;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;2;4;4;4;4;3;2;3;3;2;4;3;3;3;Before time of meeting;Rarely;3;3;3;3;3;3;3;5;4;3;3;3;3;3;3;3;1;3;3;2;3;3;3;Several hours;3;4;3;2;2;2;2;56;157;70;1;3;female;right-handed;married;College;no;town or village;house
5;3;2;3;3;3;3;2;5;5;4;1;5;3;4;4;4;1;5;3;4;2;5;4;3;1;5;5;5;3;3;5;3;1;2;2;5;5;1;3;2;4;4;4;3;2;2;5;2;5;2;1;1;5;4;2;1;1;5;5;5;5;5;1;1;1;1;3;1;3;3;1;5;I have tried;I only drink when offered;3;3;4;5;5;5;1;4;5;2;4;3;2;1;4;4;4;5;3;2;3;3;5;5;4;3;3;3;1;3;1;3;Before time of meeting;Only for the good of others;3;3;2;3;3;2;2;2;4;1;4;5;5;1;3;3;5;3;4;1;5;4;3;Several hours;3;1;1;1;1;4;5;23;162;65;1;0;female;right-handed;single;University (Bachelor);no;city;block of flats
5;3;2;2;1;2;2;1;5;2;5;3;5;4;5;5;2;3;1;5;5;3;5;5;3;3;5;5;5;1;1;3;4;2;1;1;5;4;1;2;1;5;5;5;3;1;1;5;4;5;2;4;3;1;5;3;2;3;3;3;5;2;5;3;1;2;1;1;2;3;3;5;5;I have tried;I only drink when offered;3;2;3;4;2;2;1;2;3;1;5;1;2;4;4;1;3;5;1;5;1;3;5;5;3;5;3;3;2;4;3;3;Just in time;Always when it suits me;1;1;5;3;1;3;3;5;5;3;2;5;3;5;4;3;3;4;1;5;4;4;3;Several hours;4;1;1;2;1;1;4;21;185;70;0;0;female;left-handed;single;College;yes;city;block of flats
5;4;4;3;4;2;4;5;5;2;3;5;5;2;5;2;5;5;1;5;5;4;5;4;3;2;5;5;4;3;3;4;4;1;3;2;5;3;3;5;4;5;5;4;5;3;4;2;1;5;5;1;1;3;5;1;2;3;4;3;5;5;5;1;3;2;1;5;3;1;1;1;3;I used to, but I do not anymore;I only drink when offered;3;3;1;2;5;3;1;5;4;5;5;1;1;5;1;1;3;5;1;5;1;3;5;4;3;5;3;5;3;3;3;3;Just in time;Rarely;3;3;3;3;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;5;3;3;3;Several hours;3;3;3;3;3;1;3;25;160;55;1;0;female;right-handed;single;University (Bachelor);no;city;block of flats
5;5;4;3;2;4;4;3;5;5;4;4;5;4;3;4;4;4;4;4;1;4;4;4;3;3;4;4;4;2;4;3;4;1;2;4;5;4;3;5;3;5;5;5;5;3;4;4;3;5;3;1;1;1;5;4;1;3;5;5;5;3;3;3;2;4;4;5;4;1;1;1;4;I used to, but I do not anymore;I drink way too much;4;2;3;5;3;5;1;5;4;1;4;1;1;4;4;5;3;4;1;5;1;1;3;5;3;3;3;2;4;3;4;4;Just in time;Rarely;3;3;3;4;5;3;4;4;5;4;4;4;3;5;4;4;4;3;3;5;5;3;4;Several hours;3;2;3;3;2;3;5;28;180;70;1;0;female;right-handed;single;University (Masters);no;city;block of flats
4;4;4;2;3;3;3;4;4;3;4;3;4;3;4;3;2;5;2;5;2;4;4;2;4;5;5;4;4;3;5;3;3;2;4;2;4;4;2;2;1;3;4;3;2;2;4;2;4;4;1;1;1;4;1;1;2;3;4;3;4;3;5;3;1;1;2;2;5;3;2;4;3;I have tried;I drink way too much;2;3;1;1;2;2;3;1;2;3;2;3;3;2;1;1;1;1;5;4;2;2;4;4;3;3;2;4;5;3;2;3;Before time of meeting;Only for the good of others;3;5;4;2;3;4;4;5;3;3;3;3;4;1;4;3;3;3;3;5;2;3;3;Several hours;1;4;4;4;4;4;1;19;172;75;4;0;male;right-handed;single;College;no;town or village;house
5;3;4;4;3;4;3;4;2;1;1;3;3;4;3;2;3;3;2;4;2;4;5;4;1;4;5;5;5;4;4;3;3;4;4;4;4;4;4;3;2;2;3;4;3;3;3;2;4;5;4;2;1;3;4;4;2;3;3;3;3;3;3;1;1;1;2;2;2;1;1;4;3;I have not even tried;I only drink when offered;4;5;4;2;2;5;4;4;4;2;5;4;1;2;3;5;4;3;1;3;2;3;3;5;3;2;4;3;5;4;4;2;Before time of meeting;Only for the good of others;3;2;4;2;3;4;2;4;4;4;3;4;3;2;4;4;2;4;4;4;2;3;4;Several hours;5;3;1;1;1;1;4;31;182;78;2;2;male;right-handed;married;University (Masters);no;town or village;house
5;3;3;2;3;1;3;3;3;3;1;3;3;3;2;1;3;3;1;5;4;5;5;4;3;5;5;3;5;4;5;3;2;3;3;1;3;3;4;3;1;1;3;3;2;1;4;1;3;4;1;1;1;5;5;2;4;1;1;2;4;1;4;3;2;2;1;4;3;3;3;1;1;I used to, but I do not anymore;I only drink when offered;3;3;4;4;4;2;4;4;5;2;1;3;2;4;2;4;4;4;1;5;3;2;3;2;3;4;5;4;4;3;3;1;Just in time;Only for the good of others;4;4;4;3;4;1;2;5;4;4;5;4;5;4;4;5;5;4;2;1;2;3;3;Few minutes;5;4;3;3;1;1;4;34;167;80;1;1;male;right-handed;married;University (Bachelor);no;city;block of flats
5;3;2;5;5;3;3;5;5;4;3;3;3;3;5;1;5;1;1;5;1;1;5;5;5;4;5;5;5;5;5;4;4;1;1;1;4;4;2;5;3;5;5;3;5;4;3;1;4;5;3;3;1;3;3;5;3;3;3;3;5;1;5;5;4;2;3;1;4;5;3;5;3;I have not even tried;I do not drink;3;4;4;4;3;5;4;5;5;4;5;4;3;1;5;4;5;4;3;5;3;5;5;4;3;3;5;3;5;3;3;4;Before time of meeting;Only for the good of others;3;3;3;4;3;2;2;3;4;3;5;4;4;5;4;3;3;3;3;4;3;4;3;Few minutes;3;2;1;3;2;2;4;30;179;80;1;1;female;right-handed;married;College;yes;town or village;house
5;5;5;1;1;2;3;5;4;1;2;4;2;2;3;2;4;1;1;5;2;4;5;4;2;1;5;3;1;1;2;2;1;1;3;1;5;5;3;4;1;2;3;3;3;2;3;3;4;5;4;3;2;5;4;5;4;5;1;2;4;1;3;4;4;4;3;3;3;5;1;3;4;I used to, but I do not anymore;I only drink when offered;3;4;4;4;2;4;4;5;5;2;4;4;1;1;4;3;3;3;1;4;2;4;5;5;2;3;3;1;4;3;2;4;Before time of meeting;Only for the good of others;3;2;2;4;3;2;1;4;1;2;2;5;4;4;4;4;1;4;4;3;3;3;2;Several hours;2;5;4;3;3;3;2;28;165;57;1;2;female;right-handed;married;College;no;town or village;house
5;3;3;2;3;3;4;4;3;2;3;4;3;4;4;1;4;3;2;5;1;2;5;4;4;4;5;1;4;3;4;3;3;3;2;1;4;3;2;3;2;4;3;4;5;4;3;4;2;3;4;5;4;3;3;2;4;4;4;3;4;3;5;2;3;2;4;4;4;3;1;2;4;I do smoke;I only drink when offered;4;4;3;3;2;3;3;3;4;3;4;3;2;2;3;3;3;3;2;4;2;4;4;3;4;4;4;3;5;3;2;4;Before time of meeting;Rarely;3;4;4;4;4;3;3;4;3;4;4;5;2;3;4;4;4;4;4;5;5;4;5;Several hours;3;5;2;2;4;3;4;19;163;53;0;0;female;right-handed;single;College;yes;town or village;house
5;3;4;3;4;4;1;2;3;1;1;3;4;5;3;2;3;2;2;3;3;5;4;3;3;3;3;4;5;3;4;5;3;1;1;1;5;4;3;4;2;5;4;5;5;3;2;2;1;5;1;1;1;4;1;3;1;2;3;5;3;4;3;1;5;2;4;3;4;4;1;2;3;I do smoke;I only drink when offered;4;5;5;3;4;4;1;5;4;3;5;3;2;1;3;5;4;5;1;5;1;1;4;5;2;2;3;3;1;3;3;3;Just in time;Rarely;3;4;2;3;4;2;4;5;5;3;2;2;5;1;4;4;3;3;3;2;2;3;3;Several hours;4;1;1;1;1;1;4;51;165;67;1;2;female;right-handed;married;University (Bachelor);no;city;block of flats
2;4;4;4;4;4;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;I have tried;I only drink when offered;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;Just in time;Only for the good of others;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;Few minutes;3;3;3;3;3;3;3;21;175;80;1;2;male;right-handed;single;University (Bachelor);yes;city;house
5;3;4;2;1;1;5;5;2;1;1;2;2;2;3;3;5;5;1;5;1;3;5;5;3;2;5;5;5;3;1;5;3;2;1;1;5;4;3;3;1;3;4;4;5;3;3;4;3;5;5;2;1;4;1;4;5;5;3;5;5;5;1;1;5;2;1;1;2;1;4;5;3;I used to, but I do not anymore;I only drink when offered;4;4;4;4;4;5;5;5;5;2;5;3;4;1;3;4;4;5;1;5;1;4;3;5;3;5;5;3;5;5;4;5;Before time of meeting;Rarely;1;3;3;5;3;4;5;5;5;4;5;5;3;3;4;3;1;4;1;1;3;3;4;Several hours;4;5;2;1;2;2;5;35;168;67;1;1;female;right-handed;married;College;no;town or village;house
5;3;3;1;2;3;3;3;5;4;4;5;1;3;5;3;2;1;1;5;2;3;5;4;2;3;4;5;3;1;4;3;2;3;1;3;5;5;3;1;2;3;4;5;1;2;5;4;1;4;3;3;2;5;5;1;2;4;5;4;5;5;2;5;1;2;2;5;2;2;3;4;1;I do smoke;I only drink when offered;4;3;2;4;3;3;2;4;5;4;4;5;4;4;3;4;5;3;1;3;3;5;5;3;3;3;3;3;4;3;3;3;After time of meeting;Rarely;3;3;5;3;3;3;3;3;3;3;3;3;4;2;4;4;3;4;3;4;4;5;1;Several hours;3;3;3;3;3;3;2;19;170;60;1;0;male;right-handed;single;University (Bachelor);no;city;house
5;4;4;3;1;3;4;4;5;1;5;3;1;1;2;1;4;1;1;5;3;5;5;5;1;3;5;5;3;1;1;3;5;1;3;1;5;5;1;5;3;5;3;3;3;1;1;3;3;3;2;1;3;3;3;1;3;5;1;3;3;1;1;1;2;1;1;5;5;5;3;5;3;I have not even tried;I only drink when offered;3;3;5;5;3;3;3;3;3;1;5;3;5;1;3;1;5;3;1;3;2;4;5;5;4;5;4;5;5;3;3;3;Before time of meeting;Rarely;3;3;4;4;4;3;3;4;3;4;3;2;4;4;3;3;1;3;4;3;3;4;3;Several hours;4;3;3;2;3;1;5;18;165;48;2;0;female;right-handed;single;College;no;city;block of flats
5;3;3;1;2;2;1;4;4;1;2;4;2;2;2;2;4;3;2;5;3;3;5;4;3;3;3;5;5;3;5;5;3;3;3;1;4;3;5;2;5;3;4;5;2;4;5;4;2;2;3;2;1;3;3;1;3;4;2;2;4;2;5;2;1;2;3;1;4;2;1;2;3;I have tried;I only drink when offered;4;4;3;5;4;5;3;4;5;4;2;4;2;1;2;5;4;4;2;4;2;3;5;5;3;2;4;2;4;4;3;3;Just in time;Rarely;3;2;2;4;3;3;2;4;5;3;3;5;3;1;4;3;3;4;3;4;4;3;5;Several hours;4;5;4;3;4;3;4;18;174;64;1;0;male;right-handed;single;College;no;city;house
5;4;4;1;2;3;2;2;4;1;3;3;3;3;4;4;3;3;2;5;2;4;4;2;4;3;2;3;3;4;4;4;4;3;3;2;4;4;4;3;2;5;5;5;3;2;5;3;1;4;3;3;2;5;5;2;2;2;4;4;4;2;2;1;1;3;3;4;5;4;1;5;4;I have tried;I only drink when offered;2;5;2;3;3;2;3;4;4;2;3;4;3;4;4;5;3;2;2;4;3;3;2;5;3;5;3;4;1;3;2;3;Just in time;Rarely;2;2;3;3;1;2;3;3;2;3;3;5;3;2;3;3;2;3;2;4;3;3;4;Several hours;3;4;3;5;3;4;2;18;182;63;1;0;male;right-handed;single;College;no;city;block of flats
5;3;4;2;2;2;3;3;4;4;2;4;2;4;5;5;4;2;2;5;3;4;5;4;3;3;5;4;2;2;2;3;2;1;1;1;4;3;1;1;1;4;3;5;1;1;5;2;1;3;4;1;1;1;4;1;2;4;2;2;5;4;3;1;2;2;2;5;5;4;3;3;4;I do smoke;I drink way too much;2;2;1;4;3;1;5;4;4;3;4;2;2;2;3;2;4;4;2;5;2;5;5;5;4;5;3;3;5;3;5;5;After time of meeting;Only for the good of others;2;4;2;3;5;4;1;5;4;5;3;3;3;1;4;5;5;5;5;5;3;3;4;Few minutes;2;4;3;4;5;4;5;17;168;70;0;0;female;right-handed;single;University (Bachelor);yes;city;house
5;3;2;3;3;3;3;4;5;5;4;4;3;4;4;4;2;2;2;5;2;5;5;3;5;5;3;4;5;3;5;5;5;5;3;3;5;4;3;3;1;5;5;4;4;2;2;4;4;4;2;5;5;5;4;1;2;3;4;3;5;2;3;2;3;3;3;1;1;1;3;2;3;I have not even tried;I only drink when offered;3;4;4;3;4;5;2;4;4;3;4;5;3;1;5;5;5;4;1;4;3;2;2;4;1;2;3;4;2;3;2;3;Just in time;Rarely;3;3;2;3;3;3;3;3;3;2;5;3;3;1;3;3;3;3;2;3;5;3;4;Several hours;3;5;4;5;4;3;3;21;168;62;1;0;male;right-handed;single;University (Bachelor);yes;city;block of flats
3;3;4;5;4;2;5;5;4;1;1;1;2;3;4;2;3;2;2;3;3;3;5;5;3;2;5;4;3;2;3;3;2;1;3;1;5;4;3;3;3;2;3;3;2;2;3;2;2;2;3;1;2;3;1;1;3;4;3;4;4;1;2;4;3;1;3;3;5;3;2;3;3;I used to, but I do not anymore;I only drink when offered;3;3;2;3;3;3;2;3;3;2;3;4;2;3;4;3;3;4;2;3;1;3;2;3;4;3;3;5;4;4;3;3;After time of meeting;Only for the good of others;3;3;4;3;3;4;1;3;3;4;3;3;4;4;4;3;3;3;3;4;2;4;4;Several hours;3;3;2;3;3;3;4;40;170;80;2;2;female;right-handed;widowed;University (Masters);no;city;block of flats
5;3;3;2;2;3;2;4;3;2;1;4;3;3;3;3;4;4;1;4;5;5;5;2;2;1;3;3;1;1;3;2;4;2;1;1;5;4;4;2;1;1;1;2;1;4;3;2;1;3;3;1;1;3;3;1;3;5;3;4;5;4;3;2;3;2;3;2;3;4;3;5;4;I have tried;I do not drink;4;4;3;4;3;3;3;4;5;3;5;3;1;3;4;3;4;5;3;4;2;3;3;5;5;3;5;4;3;3;3;3;Just in time;Rarely;1;2;4;4;2;2;1;3;1;3;3;5;3;3;3;3;1;3;3;4;3;3;3;Several hours;3;5;3;2;3;3;5;18;171;69;1;0;female;right-handed;single;College;yes;town or village;block of flats
5;3;3;3;4;5;2;3;5;4;2;3;3;5;5;1;5;4;3;5;4;5;5;3;4;5;4;4;5;2;4;5;5;5;5;3;5;5;3;2;2;2;4;5;1;3;4;3;5;4;3;5;1;4;5;1;2;2;5;2;5;3;1;2;2;1;1;3;5;2;1;2;1;I have tried;I only drink when offered;4;3;3;4;3;5;5;5;4;2;5;5;1;2;3;1;5;5;1;5;4;1;3;5;5;4;3;3;5;2;2;4;After time of meeting;Rarely;2;5;4;4;5;3;5;4;3;1;4;1;3;1;4;4;5;3;5;5;5;3;3;Several hours;3;2;3;3;2;4;4;21;187;73;4;0;male;right-handed;single;University (Bachelor);no;city;house
3;3;2;2;4;4;3;2;2;1;1;2;3;2;3;2;3;2;3;4;2;2;2;2;2;1;4;3;3;3;2;3;2;1;2;2;3;3;2;3;2;2;3;2;3;2;2;2;2;4;3;1;2;2;2;2;2;2;3;2;2;1;2;3;3;4;3;4;4;4;4;4;4;I have tried;I only drink when offered;2;2;2;4;3;4;4;3;3;3;3;3;3;3;4;4;4;4;3;2;3;3;5;4;4;3;3;4;3;3;3;2;After time of meeting;Rarely;2;1;2;3;2;2;4;3;2;3;3;5;4;4;3;2;2;2;3;4;2;2;2;Few minutes;2;3;2;2;3;2;3;55;166;96;2;0;female;right-handed;single;College;no;city;block of flats
5;4;4;2;2;3;5;5;4;2;2;5;3;4;4;4;4;3;4;4;1;1;5;5;3;2;5;5;3;1;5;4;5;2;2;2;4;2;3;2;1;4;1;4;2;3;2;4;1;4;4;1;1;3;4;1;3;3;2;5;5;3;5;2;4;3;3;5;3;2;1;1;3;I have tried;I only drink when offered;2;3;1;4;1;3;1;3;4;4;4;2;1;1;2;4;4;4;1;5;1;1;5;5;3;5;3;1;1;3;3;3;Before time of meeting;Rarely;2;3;3;3;2;3;2;3;3;3;3;3;3;4;4;4;5;3;3;3;4;3;2;Several hours;3;3;4;3;3;2;5;23;167;70;0;0;female;right-handed;single;University (Bachelor);yes;city;house
3;5;3;2;3;1;1;4;5;3;2;1;3;3;5;3;1;3;1;4;4;4;5;3;4;2;3;3;4;3;5;1;2;1;3;3;4;4;4;5;3;1;3;1;5;3;5;1;1;3;1;1;1;1;2;3;1;4;5;1;3;3;2;1;1;2;2;2;2;2;3;2;3;I have tried;I only drink when offered;3;3;4;3;3;4;2;5;5;4;3;3;2;1;2;2;3;3;4;3;3;2;2;3;4;1;4;3;3;2;1;3;Before time of meeting;Only for the good of others;2;1;2;3;3;3;3;3;2;2;3;3;2;3;2;2;2;4;1;2;3;2;3;Several hours;3;4;3;1;3;3;3;36;185;86;10;5;male;right-handed;married;College;no;town or village;house
5;3;3;5;3;1;5;5;3;1;1;3;1;3;5;1;3;3;1;5;1;3;5;5;3;1;5;3;5;1;2;3;3;2;2;1;3;2;3;2;1;1;4;5;3;3;1;1;3;5;5;2;3;2;3;1;1;2;2;4;5;1;3;3;1;1;1;1;1;1;1;1;1;I have not even tried;I only drink when offered;3;2;3;3;2;3;3;3;3;1;1;2;1;1;4;1;3;3;3;4;2;3;2;2;4;3;3;2;5;3;1;3;Before time of meeting;Only for the good of others;1;4;3;3;3;2;4;3;3;3;3;4;3;4;3;2;3;3;3;4;3;3;3;Few minutes;3;3;2;2;2;2;3;18;168;62;1;0;female;right-handed;single;Primary or secondary school;yes;city;block of flats
5;3;3;1;1;3;3;4;5;3;5;3;1;1;2;2;3;1;2;5;2;4;5;4;2;5;3;3;2;1;5;2;1;2;4;1;4;3;5;2;1;5;4;5;1;3;2;2;2;3;1;1;4;4;1;2;3;3;1;2;3;1;1;1;3;3;2;5;5;5;1;4;5;I have not even tried;I only drink when offered;3;2;2;3;3;2;5;4;3;1;3;3;2;2;3;1;3;4;4;1;5;2;3;4;4;2;2;3;4;4;2;2;Just in time;Always when it suits me;3;4;2;3;3;2;3;4;2;2;3;5;4;4;3;3;1;3;4;4;2;3;4;Most of the day;2;3;3;2;4;2;4;20;168;76;1;0;female;right-handed;single;College;no;city;block of flats
4;4;4;2;2;2;5;4;3;1;1;2;2;3;5;2;5;1;2;5;1;2;5;3;1;1;3;3;4;2;3;2;5;2;4;4;3;2;3;2;2;3;3;2;5;1;2;2;1;5;5;1;1;4;5;4;2;4;3;3;3;2;3;2;1;1;2;3;5;4;1;5;2;I have not even tried;I only drink when offered;4;3;4;2;3;4;3;5;5;2;5;2;2;2;3;2;3;4;1;1;4;5;3;5;3;3;3;3;2;3;2;3;Before time of meeting;Only for the good of others;3;3;2;3;2;2;2;5;4;2;2;2;3;4;4;4;1;3;4;3;3;2;2;Few minutes;3;2;4;2;2;2;3;42;169;60;3;3;female;right-handed;married;College;no;city;house
5;5;5;4;1;3;3;5;3;1;1;5;5;3;2;2;5;2;2;5;1;1;5;5;1;2;4;3;2;1;4;3;5;3;1;2;5;3;2;4;3;2;2;5;3;2;1;2;2;5;5;1;2;2;5;3;5;5;1;3;5;4;2;5;3;3;3;2;4;4;5;5;4;I do smoke;I only drink when offered;3;3;3;3;2;2;1;2;3;2;5;3;1;4;1;2;3;3;1;3;5;3;5;5;5;5;4;3;4;4;1;5;After time of meeting;Only for the good of others;1;5;3;5;5;3;5;5;5;5;5;3;5;5;3;5;5;3;3;2;5;5;5;Most of the day;1;5;5;5;5;5;5;19;163;70;0;0;female;right-handed;single;College;yes;city;block of flats
5;3;4;3;1;2;3;5;3;1;2;3;3;2;2;1;5;2;1;5;2;1;5;3;1;2;4;5;2;1;1;2;3;2;1;1;4;2;1;2;1;1;5;4;3;1;2;2;2;3;5;2;1;4;5;5;4;4;2;3;5;2;1;3;2;2;2;2;4;3;3;2;3;I have tried;I only drink when offered;3;3;2;2;3;3;3;4;2;2;3;4;2;2;2;4;4;4;2;5;1;2;3;4;3;3;4;3;5;3;1;4;After time of meeting;Only for the good of others;4;3;3;4;2;3;3;4;2;1;3;3;4;2;4;5;3;3;1;4;3;3;2;Several hours;2;4;2;3;4;2;3;20;170;50;1;0;female;right-handed;single;College;no;city;block of flats
5;3;3;3;2;1;1;1;4;2;1;4;2;1;2;1;4;1;1;5;3;3;2;5;1;4;5;5;4;1;5;3;3;1;1;1;5;2;2;1;1;5;1;2;1;1;5;1;3;3;1;1;1;2;1;4;2;2;1;1;4;1;5;1;3;3;3;2;5;5;3;5;1;I do smoke;I do not drink;3;2;1;5;2;2;5;5;5;2;5;1;1;3;3;3;4;4;1;5;1;5;5;5;2;5;3;1;5;4;2;4;Just in time;Only for the good of others;1;5;3;3;3;3;5;5;5;3;1;1;3;2;4;4;1;4;5;4;3;3;2;Several hours;4;3;2;3;3;2;4;26;168;65;3;1;female;right-handed;married;University (Bachelor);no;town or village;house
5;5;5;4;3;4;2;2;2;1;1;2;2;3;3;2;3;5;4;5;1;5;3;4;5;5;5;5;5;3;5;5;5;3;3;3;5;3;1;4;3;3;4;3;5;1;2;2;2;5;3;1;2;1;5;2;1;2;3;3;3;5;5;1;1;1;1;3;1;1;2;1;2;I have not even tried;I do not drink;4;4;1;3;3;4;3;4;4;3;5;3;2;1;2;2;2;4;1;5;3;5;5;5;3;4;3;5;3;4;4;4;Before time of meeting;Rarely;3;5;2;3;3;3;3;5;4;3;3;2;5;3;4;5;3;3;4;4;4;4;2;Several hours;4;3;3;3;2;3;5;21;175;70;1;0;female;right-handed;single;University (Bachelor);no;city;block of flats
5;2;1;3;3;5;2;4;5;5;2;1;1;2;3;3;3;1;4;4;3;5;5;2;5;5;5;5;5;2;5;5;5;5;5;5;5;5;3;2;2;3;5;3;3;1;5;2;5;3;3;4;2;3;1;1;1;1;5;5;5;2;2;1;1;2;2;4;4;4;1;3;1;I do smoke;I only drink when offered;4;5;2;1;3;2;5;4;4;2;5;5;3;5;2;5;5;5;1;4;1;3;2;2;5;5;3;4;5;3;3;5;Before time of meeting;Rarely;3;5;4;4;3;5;5;2;5;5;5;1;5;2;4;5;3;3;5;5;5;3;1;Most of the day;3;3;5;5;3;5;5;19;185;83;2;0;male;right-handed;single;College;no;city;block of flats
4;3;3;3;3;3;2;3;4;4;4;3;5;3;3;3;3;1;2;5;5;5;4;2;3;5;4;4;4;5;5;3;2;2;1;1;5;5;3;3;3;2;5;3;3;3;3;2;2;4;1;4;1;5;5;3;3;2;3;2;5;5;5;1;1;1;1;1;2;1;1;3;2;I do smoke;I drink way too much;1;3;2;4;3;3;1;4;4;5;3;5;2;5;2;3;3;3;1;4;1;5;4;5;1;5;1;2;3;4;1;5;Before time of meeting;Always when it suits me;3;4;2;4;5;3;3;5;3;1;1;2;1;1;4;5;3;3;1;5;5;3;3;Several hours;1;4;5;5;2;5;2;23;178;70;1;0;male;right-handed;single;College;no;city;block of flats
5;3;4;2;1;2;4;5;5;1;2;4;5;2;4;3;5;2;1;5;1;3;5;5;2;2;5;4;3;1;3;2;4;1;1;1;4;3;2;3;1;1;5;5;3;2;2;1;3;5;5;1;1;2;5;1;3;4;2;3;5;5;4;1;1;4;1;5;4;2;3;4;3;I have tried;I only drink when offered;3;4;2;2;2;2;3;3;5;4;5;2;1;2;2;5;3;4;1;5;1;2;5;5;3;4;3;3;5;3;2;3;After time of meeting;Never;2;3;3;3;3;2;3;5;4;3;3;4;4;4;4;4;3;3;4;3;5;3;3;Few minutes;3;4;4;5;4;3;3;21;171;60;2;0;female;right-handed;single;College;no;town or village;house
